node_id,degree,ego_networks_count,ego_networks,circles_count,circles
2092,43,1,1912,1,1912_circle20
2165,128,1,1912,1,1912_circle20
2149,128,1,1912,2,"1912_circle35,1912_circle38"
2007,171,1,1912,2,"1912_circle20,1912_circle38"
2445,70,1,1912,2,"1912_circle38,1912_circle36"
2306,113,1,1912,1,1912_circle20
2043,174,1,1912,1,1912_circle20
2535,11,1,1912,1,1912_circle34
2492,178,1,1912,1,1912_circle20
2361,45,1,1912,1,1912_circle41
2280,59,1,1912,2,"1912_circle38,1912_circle21"
2619,164,1,1912,2,"1912_circle20,1912_circle44"
2385,57,1,1912,1,1912_circle29
2530,29,1,1912,1,1912_circle36
1913,19,1,1912,2,"1912_circle42,1912_circle36"
2542,196,1,1912,2,"1912_circle15,1912_circle20"
2246,95,1,1912,2,"1912_circle38,1912_circle8"
2002,85,1,1912,1,1912_circle21
1972,70,1,1912,1,1912_circle31
2242,40,1,1912,1,1912_circle41
2416,37,1,1912,3,"1912_circle41,1912_circle11,1912_circle38"
2071,123,1,1912,1,1912_circle38
2102,132,1,1912,2,"1912_circle40,1912_circle38"
2616,100,1,1912,2,"1912_circle42,1912_circle38"
2176,117,1,1912,3,"1912_circle41,1912_circle11,1912_circle38"
2267,83,1,1912,1,1912_circle20
2068,141,1,1912,1,1912_circle38
2370,158,1,1912,1,1912_circle20
2237,124,1,1912,1,1912_circle20
2583,46,1,1912,1,1912_circle1
2378,50,1,1912,1,1912_circle1
2503,16,1,1912,1,1912_circle41
2114,15,1,1912,3,"1912_circle41,1912_circle15,1912_circle23"
2260,20,1,1912,2,"1912_circle41,1912_circle23"
2307,141,1,1912,1,1912_circle20
2336,150,1,1912,2,"1912_circle15,1912_circle38"
2120,23,1,1912,2,"1912_circle41,1912_circle15"
2105,11,1,1912,1,1912_circle41
2161,82,1,1912,1,1912_circle21
2287,68,1,1912,1,1912_circle20
2529,36,1,1912,2,"1912_circle42,1912_circle36"
1966,172,1,1912,1,1912_circle20
2285,55,1,1912,0,
2247,122,1,1912,2,"1912_circle38,1912_circle8"
2261,129,1,1912,1,1912_circle20
2504,151,1,1912,1,1912_circle20
2495,145,1,1912,1,1912_circle20
2343,79,1,1912,1,1912_circle38
2487,9,1,1912,1,1912_circle34
2245,7,1,1912,1,1912_circle34
1988,24,1,1912,1,1912_circle27
2466,11,1,1912,1,1912_circle27
2223,116,1,1912,1,1912_circle38
2653,72,1,1912,1,1912_circle40
2164,92,1,1912,1,1912_circle20
2472,77,1,1912,2,"1912_circle38,1912_circle1"
2241,119,1,1912,4,"1912_circle40,1912_circle10,1912_circle38,1912_circle26"
2451,109,1,1912,2,"1912_circle38,1912_circle21"
2050,23,1,1912,0,
2196,110,1,1912,1,1912_circle38
2075,48,1,1912,1,1912_circle21
2501,76,1,1912,2,"1912_circle15,1912_circle21"
2423,165,1,1912,1,1912_circle20
2250,109,1,1912,2,"1912_circle42,1912_circle38"
2180,114,1,1912,0,
2478,93,1,1912,1,1912_circle20
2058,76,1,1912,0,
2183,134,1,1912,3,"1912_circle15,1912_circle0,1912_circle38"
2533,99,1,1912,1,1912_circle38
2409,178,1,1912,1,1912_circle20
2582,101,1,1912,2,"1912_circle38,1912_circle7"
2377,94,1,1912,2,"1912_circle38,1912_circle21"
2215,58,1,1912,2,"1912_circle29,1912_circle36"
2197,22,1,1912,1,1912_circle41
2236,37,1,1912,1,1912_circle41
2499,93,1,1912,1,1912_circle20
2322,46,1,1912,1,1912_circle41
2098,117,1,1912,2,"1912_circle20,1912_circle12"
2418,117,1,1912,1,1912_circle20
2381,176,1,1912,1,1912_circle20
2603,68,1,1912,2,"1912_circle41,1912_circle21"
2644,27,1,1912,0,
2417,70,1,1912,0,
1999,34,1,1912,2,"1912_circle15,1912_circle1"
2220,195,1,1912,1,1912_circle20
2578,164,1,1912,1,1912_circle20
2045,176,1,1912,1,1912_circle20
1953,123,1,1912,1,1912_circle20
2028,106,1,1912,1,1912_circle38
2556,131,1,1912,1,1912_circle20
2191,88,1,1912,2,"1912_circle38,1912_circle5"
2235,70,1,1912,1,1912_circle21
2288,21,1,1912,2,"1912_circle20,1912_circle36"
1987,36,1,1912,2,"1912_circle29,1912_circle36"
2475,97,1,1912,1,1912_circle38
2547,54,1,1912,0,
2319,122,1,1912,2,"1912_circle42,1912_circle38"
2617,114,1,1912,1,1912_circle21
1914,47,1,1912,1,1912_circle1
2658,36,1,1912,1,1912_circle1
2163,31,1,1912,2,"1912_circle38,1912_circle7"
2311,51,1,1912,1,1912_circle20
2052,106,1,1912,3,"1912_circle40,1912_circle38,1912_circle8"
2594,94,1,1912,1,1912_circle38
2273,91,1,1912,2,"1912_circle40,1912_circle38"
2202,49,1,1912,0,
2222,46,1,1912,2,"1912_circle37,1912_circle21"
1922,15,1,1912,2,"1912_circle41,1912_circle15"
2341,26,1,1912,2,"1912_circle41,1912_circle1"
2139,178,1,1912,1,1912_circle20
2462,96,1,1912,1,1912_circle20
2591,96,1,1912,1,1912_circle20
2628,28,1,1912,2,"1912_circle41,1912_circle36"
2291,17,1,1912,1,1912_circle36
2643,100,1,1912,2,"1912_circle38,1912_circle7"
2293,54,1,1912,1,1912_circle20
1975,36,1,1912,1,1912_circle41
1930,13,1,1912,1,1912_circle41
2516,88,1,1912,2,"1912_circle38,1912_circle7"
2057,42,1,1912,2,"1912_circle29,1912_circle36"
2623,130,1,1912,1,1912_circle20
2006,52,1,1912,1,1912_circle1
2366,36,1,1912,1,1912_circle41
2211,54,1,1912,2,"1912_circle41,1912_circle11"
2352,168,1,1912,1,1912_circle20
2427,25,1,1912,0,
1934,12,1,1912,1,1912_circle41
2299,155,1,1912,1,1912_circle20
2226,51,1,1912,0,
2573,152,1,1912,2,"1912_circle20,1912_circle12"
1923,56,1,1912,5,"1912_circle10,1912_circle41,1912_circle6,1912_circle11,1912_circle38"
2575,141,1,1912,2,"1912_circle20,1912_circle44"
2559,165,1,1912,1,1912_circle20
2368,79,1,1912,0,
2642,127,1,1912,4,"1912_circle40,1912_circle15,1912_circle38,1912_circle41"
2349,18,1,1912,2,"1912_circle27,1912_circle36"
2384,188,1,1912,3,"1912_circle42,1912_circle38,1912_circle21"
2645,54,1,1912,1,1912_circle1
2210,98,1,1912,1,1912_circle20
2159,48,1,1912,1,1912_circle1
2424,11,1,1912,2,"1912_circle41,1912_circle15"
2000,33,1,1912,1,1912_circle1
2157,39,1,1912,1,1912_circle1
2539,140,1,1912,1,1912_circle20
2657,52,1,1912,1,1912_circle1
1935,50,1,1912,1,1912_circle1
2313,85,1,1912,1,1912_circle41
2613,31,1,1912,1,1912_circle20
2356,172,1,1912,1,1912_circle20
2108,164,1,1912,2,"1912_circle20,1912_circle3"
2155,41,1,1912,1,1912_circle41
2144,78,1,1912,1,1912_circle40
1921,40,1,1912,1,1912_circle1
2072,129,1,1912,2,"1912_circle38,1912_circle21"
2461,124,1,1912,3,"1912_circle38,1912_circle8,1912_circle4"
2310,23,1,1912,2,"1912_circle41,1912_circle11"
2465,60,1,1912,1,1912_circle40
2083,147,1,1912,1,1912_circle20
2232,71,1,1912,2,"1912_circle41,1912_circle15"
1919,55,1,1912,1,1912_circle1
1951,64,1,1912,1,1912_circle1
2026,96,1,1912,2,"1912_circle36,1912_circle5"
2270,15,1,1912,1,1912_circle36
2011,40,1,1912,1,1912_circle1
1995,63,1,1912,1,1912_circle1
2639,37,1,1912,1,1912_circle1
1965,20,1,1912,1,1912_circle41
1918,161,1,1912,1,1912_circle20
2208,22,1,1912,1,1912_circle45
2308,156,1,1912,1,1912_circle20
1931,39,1,1912,1,1912_circle1
2221,41,1,1912,2,"1912_circle15,1912_circle21"
2027,44,1,1912,1,1912_circle1
2081,172,1,1912,4,"1912_circle17,1912_circle35,1912_circle38,1912_circle21"
2609,49,1,1912,1,1912_circle40
2038,123,1,1912,3,"1912_circle41,1912_circle11,1912_circle38"
2048,17,1,1912,1,1912_circle20
2587,19,1,1912,2,"1912_circle41,1912_circle15"
2067,33,1,1912,2,"1912_circle20,1912_circle36"
1980,57,1,1912,1,1912_circle31
2185,17,1,1912,1,1912_circle4
2537,95,1,1912,1,1912_circle21
2004,50,1,1912,1,1912_circle1
2315,73,1,1912,1,1912_circle38
2249,19,1,1912,1,1912_circle36
2147,41,1,1912,1,1912_circle20
2502,43,1,1912,2,"1912_circle7,1912_circle36"
2137,49,1,1912,2,"1912_circle12,1912_circle36"
2362,25,1,1912,1,1912_circle41
2398,108,1,1912,2,"1912_circle27,1912_circle38"
2589,79,1,1912,1,1912_circle38
2463,126,1,1912,2,"1912_circle33,1912_circle38"
2170,18,1,1912,1,1912_circle27
2479,46,1,1912,1,1912_circle21
2134,85,1,1912,5,"1912_circle14,1912_circle10,1912_circle43,1912_circle6,1912_circle38"
2115,136,1,1912,1,1912_circle20
2088,198,1,1912,1,1912_circle20
2145,43,1,1912,1,1912_circle41
2174,120,1,1912,3,"1912_circle41,1912_circle10,1912_circle38"
2546,144,1,1912,1,1912_circle20
2344,121,1,1912,3,"1912_circle10,1912_circle39,1912_circle21"
2274,35,1,1912,2,"1912_circle38,1912_circle21"
2415,41,1,1912,2,"1912_circle37,1912_circle21"
2037,173,1,1912,1,1912_circle20
2136,74,1,1912,1,1912_circle20
1958,34,1,1912,1,1912_circle31
2486,18,1,1912,1,1912_circle27
2513,15,1,1912,2,"1912_circle27,1912_circle36"
2471,132,1,1912,1,1912_circle38
2190,168,1,1912,1,1912_circle20
2041,8,1,1912,2,"1912_circle41,1912_circle15"
2456,8,1,1912,4,"1912_circle41,1912_circle15,1912_circle10,1912_circle2"
2610,51,1,1912,3,"1912_circle41,1912_circle11,1912_circle38"
2401,21,1,1912,1,1912_circle27
2540,31,1,1912,2,"1912_circle41,1912_circle0"
2198,55,1,1912,0,
2039,112,1,1912,1,1912_circle38
1973,65,1,1912,1,1912_circle31
2525,35,1,1912,2,"1912_circle41,1912_circle11"
2128,92,1,1912,3,"1912_circle33,1912_circle35,1912_circle36"
2474,26,1,1912,1,1912_circle41
2411,32,1,1912,1,1912_circle41
2476,36,1,1912,1,1912_circle20
2443,23,1,1912,2,"1912_circle20,1912_circle32"
2545,9,1,1912,0,
2314,19,1,1912,1,1912_circle41
2576,45,1,1912,1,1912_circle20
2318,37,1,1912,3,"1912_circle41,1912_circle37,1912_circle11"
2618,23,1,1912,1,1912_circle41
2021,31,1,1912,1,1912_circle20
1933,11,1,1912,1,1912_circle41
2403,17,1,1912,1,1912_circle41
2179,94,1,1912,1,1912_circle20
2031,53,1,1912,2,"1912_circle41,1912_circle11"
2216,133,1,1912,1,1912_circle20
2444,16,1,1912,1,1912_circle27
2473,49,1,1912,2,"1912_circle41,1912_circle38"
2325,79,1,1912,2,"1912_circle41,1912_circle11"
2119,15,1,1912,1,1912_circle41
2566,26,1,1912,1,1912_circle41
2205,14,1,1912,0,
2652,49,1,1912,1,1912_circle21
2330,48,1,1912,0,
2316,10,1,1912,2,"1912_circle41,1912_circle15"
2178,3,1,1912,1,1912_circle41
2035,30,1,1912,1,1912_circle41
2049,37,1,1912,1,1912_circle41
2268,130,1,1912,3,"1912_circle38,1912_circle35,1912_circle1"
2332,103,1,1912,3,"1912_circle15,1912_circle0,1912_circle38"
2146,24,1,1912,1,1912_circle41
2383,24,1,1912,0,
2637,35,1,1912,1,1912_circle41
1970,72,1,1912,2,"1912_circle37,1912_circle21"
2012,15,1,1912,1,1912_circle1
2171,66,1,1912,1,1912_circle1
2209,36,1,1912,3,"1912_circle41,1912_circle11,1912_circle38"
1963,86,1,1912,1,1912_circle20
2304,66,1,1912,2,"1912_circle38,1912_circle8"
2355,30,1,1912,2,"1912_circle42,1912_circle36"
2148,90,1,1912,1,1912_circle38
2259,55,1,1912,2,"1912_circle27,1912_circle38"
2066,9,1,1912,1,1912_circle36
2151,86,1,1912,2,"1912_circle40,1912_circle38"
2393,32,1,1912,1,1912_circle20
2438,68,1,1912,2,"1912_circle38,1912_circle21"
2400,19,1,1912,2,"1912_circle42,1912_circle36"
2454,16,1,1912,1,1912_circle36
2284,56,1,1912,1,1912_circle1
2298,17,1,1912,3,"1912_circle18,1912_circle7,1912_circle36"
2003,48,1,1912,2,"1912_circle37,1912_circle21"
2295,23,1,1912,2,"1912_circle7,1912_circle36"
1990,20,1,1912,1,1912_circle41
2544,30,1,1912,2,"1912_circle33,1912_circle36"
2061,48,1,1912,1,1912_circle31
1976,39,1,1912,2,"1912_circle42,1912_circle1"
1927,55,1,1912,1,1912_circle1
2055,73,1,1912,1,1912_circle20
2350,28,1,1912,1,1912_circle20
2588,91,1,1912,1,1912_circle32
2450,12,1,1912,1,1912_circle36
2320,16,1,1912,1,1912_circle27
1992,15,1,1912,1,1912_circle27
2571,30,1,1912,2,"1912_circle38,1912_circle1"
2234,29,1,1912,1,1912_circle20
2387,50,1,1912,1,1912_circle20
1968,35,1,1912,1,1912_circle1
2585,40,1,1912,1,1912_circle1
2405,20,1,1912,1,1912_circle41
2162,15,1,1912,1,1912_circle41
2402,15,1,1912,2,"1912_circle41,1912_circle36"
2238,13,1,1912,1,1912_circle41
2089,23,1,1912,1,1912_circle41
2044,25,1,1912,0,
2379,36,1,1912,1,1912_circle41
2651,7,1,1912,1,1912_circle45
2009,45,1,1912,1,1912_circle1
2177,11,1,1912,2,"1912_circle36,1912_circle21"
2252,10,1,1912,2,"1912_circle36,1912_circle21"
2231,36,1,1912,2,"1912_circle41,1912_circle15"
2076,17,1,1912,1,1912_circle27
2367,50,1,1912,2,"1912_circle41,1912_circle38"
2303,29,1,1912,0,
2455,16,1,1912,3,"1912_circle41,1912_circle15,1912_circle10"
2627,41,1,1912,1,1912_circle1
2534,18,1,1912,2,"1912_circle41,1912_circle36"
2130,11,1,1912,2,"1912_circle41,1912_circle36"
2480,27,1,1912,1,1912_circle41
2531,23,1,1912,3,"1912_circle42,1912_circle36,1912_circle4"
2389,28,1,1912,2,"1912_circle42,1912_circle36"
2568,11,1,1912,2,"1912_circle36,1912_circle21"
2014,10,1,1912,1,1912_circle1
1982,19,1,1912,0,
2452,10,1,1912,1,1912_circle41
2107,37,1,1912,0,
2239,44,1,1912,0,
2186,18,1,1912,2,"1912_circle41,1912_circle11"
2621,6,1,1912,2,"1912_circle16,1912_circle4"
2091,34,1,1912,1,1912_circle41
2256,7,1,1912,1,1912_circle36
2022,50,1,1912,1,1912_circle1
2508,98,1,1912,0,
1937,4,1,1912,1,1912_circle41
2632,7,1,1912,2,"1912_circle41,1912_circle36"
2605,17,1,1912,2,"1912_circle15,1912_circle36"
2572,19,1,1912,1,1912_circle20
2641,19,1,1912,1,1912_circle11
2522,14,1,1912,0,
2528,7,1,1912,2,"1912_circle13,1912_circle36"
2439,10,1,1912,2,"1912_circle16,1912_circle4"
2612,28,1,1912,1,1912_circle41
2448,33,1,1912,2,"1912_circle41,1912_circle36"
1950,12,1,1912,1,1912_circle1
2493,6,1,1912,0,
2181,17,1,1912,1,1912_circle41
2024,53,1,1912,1,1912_circle1
2001,60,1,1912,1,1912_circle1
2217,13,1,1912,2,"1912_circle16,1912_circle4"
1969,4,1,1912,1,1912_circle20
2497,25,1,1912,2,"1912_circle41,1912_circle36"
2345,52,1,1912,2,"1912_circle41,1912_circle36"
2017,7,1,1912,2,"1912_circle41,1912_circle15"
2321,7,1,1912,2,"1912_circle41,1912_circle23"
2459,46,1,1912,2,"1912_circle43,1912_circle1"
2514,9,1,1912,1,1912_circle36
2562,14,1,1912,1,1912_circle41
2581,24,1,1912,2,"1912_circle41,1912_circle15"
2019,19,1,1912,1,1912_circle20
2106,4,1,1912,3,"1912_circle41,1912_circle24,1912_circle25"
2421,8,1,1912,3,"1912_circle41,1912_circle15,1912_circle10"
2141,24,1,1912,1,1912_circle41
2449,46,1,1912,2,"1912_circle20,1912_circle36"
2440,34,1,1912,1,1912_circle41
2129,38,1,1912,2,"1912_circle41,1912_circle36"
2494,39,1,1912,1,1912_circle1
2013,9,1,1912,1,1912_circle41
2099,16,1,1912,2,"1912_circle8,1912_circle36"
1977,9,1,1912,1,1912_circle36
2160,24,1,1912,1,1912_circle41
2251,9,1,1912,2,"1912_circle41,1912_circle36"
2286,24,1,1912,1,1912_circle41
2577,20,1,1912,3,"1912_circle18,1912_circle15,1912_circle41"
2519,35,1,1912,2,"1912_circle38,1912_circle7"
1936,22,1,1912,1,1912_circle41
2413,17,1,1912,1,1912_circle36
2065,26,1,1912,1,1912_circle36
2599,14,1,1912,1,1912_circle40
2490,15,1,1912,0,
2248,18,1,1912,1,1912_circle41
2342,28,1,1912,1,1912_circle41
1949,8,1,1912,2,"1912_circle41,1912_circle15"
1956,8,1,1912,2,"1912_circle13,1912_circle36"
2281,9,1,1912,0,
2070,13,1,1912,1,1912_circle41
2272,29,1,1912,1,1912_circle41
2080,9,1,1912,1,1912_circle41
2265,11,1,1912,1,1912_circle36
2167,5,1,1912,1,1912_circle34
2426,18,1,1912,2,"1912_circle12,1912_circle27"
2255,10,1,1912,1,1912_circle27
2622,21,1,1912,1,1912_circle27
2524,13,1,1912,1,1912_circle36
2008,7,1,1912,1,1912_circle41
2173,30,1,1912,1,1912_circle41
1915,11,1,1912,3,"1912_circle41,1912_circle15,1912_circle36"
2614,17,1,1912,2,"1912_circle41,1912_circle36"
2023,25,1,1912,2,"1912_circle41,1912_circle15"
2193,14,1,1912,1,1912_circle41
2422,5,1,1912,1,1912_circle36
2441,4,1,1912,1,1912_circle36
1961,7,1,1912,2,"1912_circle35,1912_circle34"
2505,5,1,1912,1,1912_circle45
2094,7,1,1912,2,"1912_circle0,1912_circle34"
2036,21,1,1912,2,"1912_circle41,1912_circle36"
2656,16,1,1912,1,1912_circle41
2100,6,1,1912,2,"1912_circle16,1912_circle36"
2277,16,1,1912,1,1912_circle41
2580,6,1,1912,1,1912_circle41
1974,7,1,1912,1,1912_circle45
2380,3,1,1912,0,
2301,10,1,1912,2,"1912_circle34,1912_circle21"
2182,8,1,1912,2,"1912_circle41,1912_circle17"
2175,8,1,1912,1,1912_circle41
2481,3,1,1912,1,1912_circle34
2515,13,1,1912,1,1912_circle27
2488,39,1,1912,1,1912_circle36
2015,5,1,1912,1,1912_circle1
2312,16,1,1912,2,"1912_circle42,1912_circle36"
2635,20,1,1912,2,"1912_circle33,1912_circle38"
2051,9,1,1912,2,"1912_circle41,1912_circle36"
2262,14,1,1912,1,1912_circle20
2305,16,1,1912,0,
2230,5,1,1912,3,"1912_circle18,1912_circle8,1912_circle36"
2034,8,1,1912,3,"1912_circle41,1912_circle10,1912_circle23"
2527,4,1,1912,1,1912_circle32
2227,7,1,1912,2,"1912_circle41,1912_circle36"
2113,10,1,1912,2,"1912_circle16,1912_circle36"
1996,4,1,1912,2,"1912_circle41,1912_circle15"
2541,2,1,1912,2,"1912_circle41,1912_circle10"
2358,6,1,1912,2,"1912_circle8,1912_circle36"
2431,5,1,1912,2,"1912_circle23,1912_circle36"
2373,12,1,1912,1,1912_circle41
2548,8,1,1912,2,"1912_circle16,1912_circle4"
2085,30,1,1912,1,1912_circle41
2382,2,1,1912,3,"1912_circle41,1912_circle15,1912_circle10"
2263,7,1,1912,1,1912_circle36
2595,3,1,1912,1,1912_circle32
1924,6,1,1912,0,
2388,6,1,1912,1,1912_circle41
2565,4,1,1912,2,"1912_circle41,1912_circle15"
1967,2,1,1912,2,"1912_circle30,1912_circle21"
2483,3,1,1912,1,1912_circle32
2634,5,1,1912,1,1912_circle41
2204,4,1,1912,3,"1912_circle41,1912_circle15,1912_circle10"
2168,3,1,1912,2,"1912_circle41,1912_circle15"
2219,5,1,1912,1,1912_circle4
2442,3,1,1912,1,1912_circle20
2437,5,1,1912,3,"1912_circle41,1912_circle15,1912_circle10"
1912,747,1,1912,0,
3825,27,1,3437,1,3437_circle14
3568,35,1,3437,1,3437_circle14
3549,15,1,3437,0,
3905,8,1,3437,0,
3750,29,1,3437,0,
3596,86,1,3437,0,
3710,26,1,3437,0,
3713,26,1,3437,0,
3611,57,1,3437,0,
3542,33,1,3437,0,
3726,15,1,3437,0,
3972,18,1,3437,0,
3633,65,1,3437,3,"3437_circle3,3437_circle19,3437_circle26"
3448,47,1,3437,0,
3550,19,1,3437,0,
3968,46,1,3437,0,
3721,30,1,3437,4,"3437_circle19,3437_circle5,3437_circle4,3437_circle14"
3623,19,1,3437,3,"3437_circle1,3437_circle30,3437_circle14"
3866,19,1,3437,0,
3640,42,1,3437,2,"3437_circle0,3437_circle3"
3800,49,1,3437,0,
3762,17,1,3437,0,
3559,27,1,3437,0,
3609,27,1,3437,0,
3495,56,1,3437,0,
3793,49,1,3437,0,
3951,35,1,3437,0,
3873,38,1,3437,0,
3471,25,1,3437,0,
3851,59,1,3437,0,
3780,16,1,3437,0,
3576,42,1,3437,0,
3707,24,1,3437,0,
3500,20,1,3437,0,
3615,20,1,3437,2,"3437_circle15,3437_circle22"
3944,13,1,3437,0,
3867,26,1,3437,0,
3599,33,1,3437,0,
3845,20,1,3437,0,
3953,4,1,3437,0,
3775,9,1,3437,2,"3437_circle7,3437_circle25"
3799,14,1,3437,1,3437_circle11
3638,11,1,3437,0,
3562,15,1,3437,0,
3479,15,1,3437,0,
3926,43,1,3437,0,
3930,47,1,3437,0,
3826,32,1,3437,0,
3869,32,1,3437,0,
3782,32,1,3437,2,"3437_circle1,3437_circle14"
3558,38,1,3437,2,"3437_circle13,3437_circle14"
3838,61,1,3437,0,
3804,49,1,3437,0,
3517,17,1,3437,0,
3577,52,1,3437,0,
3620,16,1,3437,0,
3792,15,1,3437,0,
3860,37,1,3437,2,"3437_circle0,3437_circle3"
3528,36,1,3437,0,
3924,41,1,3437,0,
3969,25,1,3437,0,
3697,21,1,3437,0,
3830,108,1,3437,3,"3437_circle3,3437_circle9,3437_circle4"
3702,38,1,3437,0,
3627,19,1,3437,0,
3493,19,1,3437,0,
3527,23,1,3437,0,
3612,19,1,3437,2,"3437_circle11,3437_circle14"
3937,14,1,3437,0,
3674,38,1,3437,2,"3437_circle3,3437_circle25"
3463,24,1,3437,0,
3909,22,1,3437,0,
3813,7,1,3437,0,
3510,20,1,3437,0,
3915,22,1,3437,0,
3677,50,1,3437,5,"3437_circle28,3437_circle3,3437_circle14,3437_circle22,3437_circle4"
3964,15,1,3437,0,
3836,22,1,3437,2,"3437_circle11,3437_circle14"
3764,29,1,3437,0,
3758,44,1,3437,3,"3437_circle13,3437_circle18,3437_circle14"
3822,30,1,3437,0,
3833,32,1,3437,0,
3610,15,1,3437,0,
3847,13,1,3437,0,
3797,43,1,3437,0,
3950,16,1,3437,0,
3529,35,1,3437,0,
3741,18,1,3437,0,
3895,13,1,3437,2,"3437_circle6,3437_circle14"
3464,31,1,3437,0,
3788,12,1,3437,0,
3491,23,1,3437,0,
3462,20,1,3437,0,
3718,27,1,3437,2,"3437_circle18,3437_circle14"
3584,49,1,3437,0,
3484,15,1,3437,0,
3842,41,1,3437,0,
3545,83,1,3437,0,
3480,25,1,3437,0,
3608,19,1,3437,0,
3735,16,1,3437,0,
3966,47,1,3437,0,
3440,26,1,3437,0,
3651,32,1,3437,1,3437_circle3
3734,49,1,3437,0,
3760,17,1,3437,0,
3843,8,1,3437,2,"3437_circle25,3437_circle14"
3802,16,1,3437,0,
3705,38,1,3437,3,"3437_circle15,3437_circle22,3437_circle14"
3719,23,1,3437,1,3437_circle14
3511,22,1,3437,0,
3492,9,1,3437,0,
3556,13,1,3437,0,
3616,12,1,3437,0,
3513,6,1,3437,0,
3683,17,1,3437,0,
3886,29,1,3437,0,
3743,19,1,3437,0,
3628,23,1,3437,0,
3486,30,1,3437,0,
3706,25,1,3437,0,
3722,33,1,3437,0,
3876,9,1,3437,0,
3475,32,1,3437,0,
3902,42,1,3437,0,
3540,34,1,3437,0,
3824,50,1,3437,0,
3931,22,1,3437,0,
3917,15,1,3437,0,
3695,15,1,3437,0,
3889,15,1,3437,0,
3958,9,1,3437,0,
3457,6,1,3437,0,
3468,29,1,3437,0,
3534,23,1,3437,1,3437_circle14
3868,18,1,3437,0,
3567,14,1,3437,1,3437_circle16
3604,76,1,3437,3,"3437_circle0,3437_circle3,3437_circle14"
3449,45,1,3437,0,
3668,11,1,3437,0,
3466,26,1,3437,0,
3474,18,1,3437,0,
3945,34,1,3437,1,3437_circle14
3438,24,1,3437,0,
3716,7,1,3437,0,
3711,29,1,3437,0,
3794,35,1,3437,0,
3730,28,1,3437,0,
3514,41,1,3437,0,
3947,32,1,3437,3,"3437_circle1,3437_circle18,3437_circle14"
3739,15,1,3437,0,
3657,13,1,3437,0,
3557,31,1,3437,0,
3642,23,1,3437,0,
3785,19,1,3437,0,
3766,10,1,3437,2,"3437_circle15,3437_circle14"
3918,31,1,3437,0,
3892,13,1,3437,0,
3635,27,1,3437,0,
3692,38,1,3437,0,
3553,33,1,3437,2,"3437_circle15,3437_circle22"
3831,25,1,3437,0,
3884,34,1,3437,0,
3971,47,1,3437,0,
3563,17,1,3437,0,
3656,22,1,3437,1,3437_circle3
3896,21,1,3437,0,
3693,29,1,3437,0,
3912,15,1,3437,1,3437_circle16
3667,23,1,3437,0,
3728,28,1,3437,0,
3508,24,1,3437,0,
3669,7,1,3437,0,
3502,8,1,3437,0,
3874,14,1,3437,0,
3501,50,1,3437,0,
3832,12,1,3437,2,"3437_circle0,3437_circle3"
3458,20,1,3437,0,
3803,21,1,3437,2,"3437_circle25,3437_circle14"
3690,26,1,3437,3,"3437_circle12,3437_circle8,3437_circle14"
3967,16,1,3437,0,
3587,17,1,3437,0,
3938,83,1,3437,3,"3437_circle0,3437_circle19,3437_circle3"
3943,25,1,3437,0,
3509,22,1,3437,0,
3948,59,1,3437,4,"3437_circle3,3437_circle24,3437_circle5,3437_circle4"
3821,26,1,3437,0,
3671,9,1,3437,0,
3810,35,1,3437,3,"3437_circle13,3437_circle18,3437_circle14"
3516,14,1,3437,0,
3639,12,1,3437,0,
3593,47,1,3437,2,"3437_circle13,3437_circle14"
3767,10,1,3437,0,
3470,16,1,3437,1,3437_circle15
3499,21,1,3437,0,
3883,15,1,3437,0,
3858,32,1,3437,0,
3841,33,1,3437,0,
3737,39,1,3437,0,
3602,17,1,3437,0,
3837,17,1,3437,1,3437_circle11
3975,15,1,3437,0,
3878,10,1,3437,0,
3929,15,1,3437,0,
3533,15,1,3437,0,
3786,21,1,3437,2,"3437_circle1,3437_circle14"
3900,34,1,3437,0,
3920,16,1,3437,0,
3641,10,1,3437,0,
3790,45,1,3437,0,
3488,47,1,3437,2,"3437_circle0,3437_circle3"
3573,22,1,3437,0,
3522,9,1,3437,0,
3877,55,1,3437,0,
3644,13,1,3437,0,
3698,18,1,3437,0,
3829,37,1,3437,0,
3544,5,1,3437,2,"3437_circle7,3437_circle25"
3450,18,1,3437,0,
3828,28,1,3437,0,
3605,39,1,3437,2,"3437_circle0,3437_circle3"
3791,21,1,3437,2,"3437_circle15,3437_circle14"
3592,13,1,3437,2,"3437_circle25,3437_circle4"
3490,15,1,3437,0,
3546,16,1,3437,0,
3569,26,1,3437,0,
3442,45,1,3437,0,
3515,11,1,3437,0,
3861,16,1,3437,2,"3437_circle29,3437_circle14"
3954,4,1,3437,0,
3552,7,1,3437,0,
3882,4,1,3437,0,
3712,8,1,3437,0,
3893,6,1,3437,2,"3437_circle11,3437_circle14"
3643,24,1,3437,0,
3455,38,1,3437,0,
3916,7,1,3437,0,
3891,24,1,3437,0,
3630,13,1,3437,0,
3768,23,1,3437,0,
3646,17,1,3437,0,
3715,14,1,3437,0,
3624,14,1,3437,1,3437_circle2
3745,6,1,3437,0,
3949,12,1,3437,1,3437_circle2
3456,51,1,3437,3,"3437_circle3,3437_circle19,3437_circle5"
3823,14,1,3437,1,3437_circle14
3617,33,1,3437,3,"3437_circle12,3437_circle8,3437_circle14"
